ticker,name,company_id,publisher_status_id,company_type_id,industry_groups_id,company_nature_id,created_at,audited
تولیدی کفش ببا,تولیدی کفش ببا,811729.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
فولاد بازار,اختصاصی بازارگردانی توسعه فولاد مبارکه,46430703.0,3,1,46,1000002,2025-10-29 09:11:47,False
توکا صنعت فولاد هرمزگان,توکا صنعت فولاد هرمزگان,811861.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تیام,سهامی تیام,46430989.0,3,0,46,1000002,2025-10-29 09:11:47,False
تیپیکو,سرمایه گذاری داروئی تامین,439903.0,1,0,43,1000002,2025-10-29 09:11:47,False
تیس شناور,تیس شناور چابهار,811004.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تیسا کیش,تیسا کیش,812107.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تینا تدبیر مارون,تینا تدبیر مارون,811167.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تینا صنعت مبدل,تینا صنعت مبدل,812037.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تک نیرو,کارکنان نیروگاه یزد,401090.0,1,1,40,1000000,2025-10-29 09:11:47,False
وکادو,تکادو,569902.0,1,1,56,1000002,2025-10-29 09:11:47,False
تکپاد,مشترک ارزش پرداز آریان,46431059.0,3,0,46,1000002,2025-10-29 09:11:47,False
تکساز تابلو بشل,تکساز تابلو بشل,812308.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تکشا,گسترش صنایع و خدمات کشاورزی,292103.0,1,0,29,1000000,2025-10-29 09:11:47,False
تکمبا,کمباین سازی ایران,292104.0,1,0,29,1000000,2025-10-29 09:11:47,False
تکنار,مجتمع معادن مس تکنار,132001.0,1,1,13,1000000,2025-10-29 09:11:47,False
تکنو,تکنو تار,291205.0,1,0,29,1000000,2025-10-29 09:11:47,False
تکیمیا,تامین سرمایه کیمیا,671908.0,1,1,67,1000009,2025-10-29 09:11:47,False
آباد,گردشگری آبادگران ایران,551058.0,1,0,55,1000005,2025-10-29 09:11:47,False
ثابت اکسیژن,در اوراق بهادار با درآمد ثابت اکسیژن,46430992.0,3,1,46,1000002,2025-10-29 09:11:47,False
ثاخت,بین المللی توسعه ساختمان,701023.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثاژن,سخت آژند,701019.0,1,1,70,1000001,2025-10-29 09:11:47,False
آ س پ,آ.س.پ,702103.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثاصفا,ساختمان اصفهان,702101.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثالوند,سرمایه گذاری مسکن الوند,701011.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثامان,سامان گستر اصفهان,702104.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثامید,توسعه وعمران امید,701073.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثبات,ثبات ویستا,46430775.0,3,1,46,1000002,2025-10-29 09:11:47,False
ثباغ,شهرسازی و خانه سازی باغمیشه,701018.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثبروج,توسعه و عمران بروجرد,701063.0,1,-1,70,1000001,2025-10-29 09:11:47,False
ثبشهر,سرمایه گذاری ساختمان گروه صنایع بهشهر تهران,701097.0,1,-1,70,1000001,2025-10-29 09:11:47,False
ثبهساز,بهسازکاشانه تهران,701071.0,1,0,70,1000001,2025-10-29 09:11:47,False
پارسا,طرح ساختمان پارسا,701095.0,1,-1,70,1000001,2025-10-29 09:11:47,False
ثپردیس,سرمایه گذاری مسکن پردیس,701014.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثتران,سرمایه گذاری مسکن تهران,701012.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثتوسا,سرمایه گذاری توسعه و عمران استان اردبیل,701007.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثجنوب,سرمایه گذاری مسکن جنوب,701069.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثجوان,تأمین مسکن جوانان,701001.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثخاک,توسعه آب و خاک نصر,751001.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
ثروت آفرینان امین,ثروت آفرینان امین,811113.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ثروت خصوصی,خصوصی ثروت آفرین فیروزه,46430728.0,3,1,46,1000002,2025-10-29 09:11:47,False
ثروت ساز,سهامی ثروت ساز دیبا,46431065.0,3,0,46,1000002,2025-10-29 09:11:47,False
ثرود,سرمایه گذاری مسکن زاینده رود,701010.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثزاگرس,سرمایه گذاری توسعه و عمران زاگرس چهار محال و بختیاری,701006.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثشاهد,شاهد,701020.0,1,0,70,1000002,2025-10-29 09:11:47,False
ثشرق,سرمایه گذاری مسکن شمال شرق,701021.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثشهر,مدیریت عمران و توسعه شهر آتیه,701077.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثصبا,صبا آرمه,791074.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
ثعمران فارس,عمران و مسکن سازان استان فارس,751163.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
ثغدیر,توسعه صنعت ساختمان غدیر خوزستان (در حال تصفیه) ,701096.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثغرب,سرمایه گذاری مسکن شمالغرب,701017.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثفارس,عمران و توسعه فارس,702105.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثمحراب,محراب عمران تهران,751242.0,4,1,-1,1000001,2025-10-29 09:11:47,False
ثمر,در اوراق بهادار با درآمد ثابت ثمر گندم,46431218.0,3,0,46,1000002,2025-10-29 09:11:47,False
ثمسکن,گروه سرمایه گذاری مسکن,702106.0,1,0,70,1000002,2025-10-29 09:11:47,False
ثملی,بین الملل ساختمان و صنعت ملی,701024.0,1,-1,70,1000001,2025-10-29 09:11:47,False
ثمین,ثروت افزون ثمین,46430787.0,3,1,46,1000002,2025-10-29 09:11:47,False
ثنا,زرین نهال ثنا,46430885.0,3,1,46,1000002,2025-10-29 09:11:47,False
ثنام,سرمایه گذاری ساختمانی بین المللی نام آوران مهندسی,701008.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثنظام,سرمایه گذاری ساختمانی نظام مهندسی ایران,701003.0,1,1,70,1000001,2025-10-29 09:11:47,False
ثنور,سرمایه گذاری کوه نور,701004.0,1,1,70,1000002,2025-10-29 09:11:47,False
ثنوسا,نوسازی و ساختمان تهران,701022.0,1,0,70,1000001,2025-10-29 09:11:47,False
ثنوین,تأمین مسکن نوین,701091.0,1,-1,70,1000001,2025-10-29 09:11:47,False
ثهام,ثروت هامرز,46430746.0,3,1,46,1000002,2025-10-29 09:11:47,False
جام جم,جام جم,791477.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جامع تحقیق و توسعه فناوری های خودرو,جامع تحقیق و توسعه فناوری های خودرو,812049.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
جامعه نیکوکاری ابرار,جامعه نیکوکاری ابرار,771016.0,4,-1,77,1000005,2025-10-29 09:11:47,False
جاهد شاریز,جاهد شاریز,791468.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
جاودان,جاویدان سهام مانی,46431002.0,3,-1,46,1000002,2025-10-29 09:11:47,False
جسبز,جهاد سبز,751010.0,4,1,-1,1000000,2025-10-29 09:11:47,False
جسینا,جهان صادرات سینا,751006.0,4,1,-1,1000005,2025-10-29 09:11:47,False
جم,پترو شیمی جم,441123.0,1,0,44,1000000,2025-10-29 09:11:47,False
جنگل شفارود,جنگل شفارود,812093.0,-1,-1,-1,1000004,2025-10-29 09:11:47,False
جهاد استقلال,موسسه جهاد استقلال,751122.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جهاد تحقیقات,جهاد تحقیقات,751065.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جهاد توسعه,موسسه جهاد توسعه,751121.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جهاد دانشگاهی,جهاد دانشگاهی,811954.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
جهاد دریا,جهاد دریا,751081.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جهاد نصر,موسسه جهاد نصر,751128.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جهان پیام,جهان پیام پدرام,811245.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
جهانگرد تامین,بین المللی خدمات مسافرتی و جهانگردی تامین,751048.0,4,1,-1,1000005,2025-10-29 09:11:47,False
جهش,سهامی اهرمی جهش فارابی,46430960.0,3,1,46,1000002,2025-10-29 09:11:47,False
جوان فن آوران فردا,جوان فن آوران فردا,791454.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
جوانه کوچک,جوانه کوچک گندم,46431129.0,3,0,46,1000002,2025-10-29 09:11:47,False
جواهر ,طلای دنای زاگرس,46430907.0,3,0,46,1000002,2025-10-29 09:11:47,False
جوپار,قطارهای مسافری وباری جوپار,771027.0,4,-1,77,1000005,2025-10-29 09:11:47,False
جوراب گیلان,جوراب گیلان,810738.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
جوی گستر نفت,جوی گستر نفت,811168.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
جوین,کشت و صنعت جوین,12150.0,1,1,1,1000000,2025-10-29 09:11:47,False
جی پورنر پارس,جی پورنر پارس,791380.0,4,-1,-1,1000002,2025-10-29 09:11:47,False
جیپ,جیپ,812032.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ بانک ملت,چاپ بانک ملت,811309.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ و انتشارات آستان قدس رضوی,چاپ و انتشارات آستان قدس رضوی,811660.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ و نشر بانک ملی ایران,چاپ و نشر بانک ملی ایران,810517.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ و نشر سپه,چاپ و نشر سپه,810687.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ و نشر کتیبه,چاپ و نشر علمی و فرهنگی کتیبه (سهامی خاص),751090.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
چاپ وانتشارات سازمان اوقاف وامور خیریه,چاپ وانتشارات سازمان اوقاف وامور خیریه,751185.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
چافست,افست,222101.0,1,0,22,1000000,2025-10-29 09:11:47,False
چبسپا,بسته بندی پارس,210202.0,1,1,21,1000000,2025-10-29 09:11:47,False
چخزر,صنایع چوب خزر کاسپین,202104.0,1,1,20,1000000,2025-10-29 09:11:47,False
چدن,تولیدی چدن سازان,289906.0,1,0,28,1000000,2025-10-29 09:11:47,False
چرمش,چرم مشهد,199901.0,1,-1,19,1000000,2025-10-29 09:11:47,False
چفیبر,تولید فیبر ایران,202102.0,1,0,20,1000000,2025-10-29 09:11:47,False
چنوپا,نئوپان 22 بهمن,202101.0,1,1,20,1000000,2025-10-29 09:11:47,False
چوب اسالم,چوب اسالم,791099.0,4,1,-1,1000000,2025-10-29 09:11:47,False
چوکا,صنایع چوب و کاغذ ایران چوکا,791103.0,4,1,-1,1000000,2025-10-29 09:11:47,False
چکام,صنایع چوب و کاغذ مازندران,210103.0,1,-1,21,1000000,2025-10-29 09:11:47,False
چکاپا,گروه صنایع کاغذ پارس,210101.0,1,0,21,1000000,2025-10-29 09:11:47,False
چکارم,کارتن مشهد,210201.0,1,1,21,1000000,2025-10-29 09:11:47,False
چکارن,کارتن ایران,210203.0,1,0,21,1000000,2025-10-29 09:11:47,False
چکاوه,صنایع کاغذ سازی کاوه,210102.0,1,0,21,1000000,2025-10-29 09:11:47,False
حآسا,آسیا سیر ارس,601006.0,1,1,60,1000005,2025-10-29 09:11:47,False
حآسما,خدمات هوایی کشور- آسمان,621091.0,1,-1,62,1000005,2025-10-29 09:11:47,False
حآفرین,ریل پرداز نو آفرین,601007.0,1,1,60,1000005,2025-10-29 09:11:47,False
حاریا,کشتیرانی اریا,611001.0,1,1,61,1000005,2025-10-29 09:11:47,False
حافظان سرمایه سبا معین,حقوقی حافظان سرمایه سبا معین,811272.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
حاگپارس,حفاری و اکتشاف انرژی گستر پارس,751013.0,4,1,-1,1000005,2025-10-29 09:11:47,False
حامی اعتماد, خدمات بیمه ای حامی اعتماد آینده,791325.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
حامی بازار,اختصاصی بازار گردانی حامی اول,46430722.0,3,1,46,1000002,2025-10-29 09:11:47,False
حامی مهر پیشگام,حامی مهر پیشگام,810528.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
حامیان تدبیر و توسعه,حامیان تدبیر و توسعه,751133.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
حامیان توسعه اعتماد,حامیان توسعه اعتماد,811058.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
حامیان نیروی ایرانیان,حامیان نیروی ایرانیان,811998.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
حبندر,خدمات دریایی و کشتیرانی خط دریا بندر,600301.0,1,1,60,1000005,2025-10-29 09:11:47,False
حپارسا,توسعه حمل و نقل ریلی پارسیان,601005.0,1,1,60,1000005,2025-10-29 09:11:47,False
حپترو,مهندسی حمل و نقل پتروشیمی,602302.0,1,0,60,1000005,2025-10-29 09:11:47,False
حپرتو,پرتو بارفرابر خلیج فارس,601011.0,1,1,60,1000005,2025-10-29 09:11:47,False
حتاید,تاید واتر خاورمیانه,600303.0,1,0,60,1000005,2025-10-29 09:11:47,False
حرهور,مجتمع ترابری رهنورد,602351.0,1,-1,60,1000005,2025-10-29 09:11:47,False
حرکیب,حمل و نقل ترکیبی کشتیرانی ج.ا.ا.,611091.0,1,-1,61,1000005,2025-10-29 09:11:47,False
حتوکا,حمل و نقل توکا,602301.0,1,0,60,1000005,2025-10-29 09:11:47,False
حجنوب,کشتیرانی جنوب- خط ایران,630152.0,1,-1,63,1000005,2025-10-29 09:11:47,False
حخزر,کشتیرانی دریای خزر,611002.0,1,1,61,1000005,2025-10-29 09:11:47,False
حدریا آبادان,حمل ونقل و خدمات دریایی آبادان,812422.0,-1,1,-1,1000005,2025-10-29 09:11:47,False
حرآهن,راه آهن حمل و نقل,791489.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
حرهشا,رهشاد سپاهان,602101.0,1,1,60,1000005,2025-10-29 09:11:47,False
حریر خوزستان,شرکت حریر خوزستان,751337.0,4,1,-1,1000000,2025-10-29 09:11:47,False
حریل,ریل پرداز سیر,601004.0,1,1,60,1000005,2025-10-29 09:11:47,False
حسابرسی تامین ,حسابرسی تامین اجتماعی,791466.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
حسیر,ریل سیرکوثر,601003.0,1,1,60,1000005,2025-10-29 09:11:47,False
حسینا,توسعه خدمات دریایی و بندری سینا,600305.0,1,1,60,1000005,2025-10-29 09:11:47,False
حشکوه,دلیجان طلایی شکوه پارس,601008.0,1,1,60,1000005,2025-10-29 09:11:47,False
حفارس,حمل ونقل بین المللی خلیج فارس,602303.0,1,0,60,1000005,2025-10-29 09:11:47,False
حفاری,حفاری شمال,112002.0,1,0,11,1000005,2025-10-29 09:11:47,False
حفاری مپنا نور کیش,حفاری مپنا نور کیش,812315.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
حفاری نفت و گاز پرشیا-قشم,حفاری نفت و گاز پرشیا قشم,811169.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
